Site;Date;Gaz (kWh);PE (kg);Electricité (kWh);Gaz (kWh/kg);Electricité (kWh/kg)
PTWE35;2022-12-31;0.0;0.0;0.0;;
PTWE35;2023-01-01;0.0;0.0;386.5833333333333;;
PTWE35;2023-01-02;2064.0;0.0;460.0833333333333;;
PTWE35;2023-01-03;31629.0;0.0;3582.8333333333335;;
PTWE35;2023-01-04;27939.0;9205.634;9153.666666666666;3.03498922507673;0.9943548338622485
PTWE35;2023-01-05;35864.0;9021.144;8832.333333333334;3.975548999106987;0.9790702080948196
PTWE35;2023-01-06;32124.0;10969.952000000001;8926.833333333334;2.9283628588347512;0.8137531808100285
PTWE35;2023-01-07;0.0;0.0;1048.25;;
PTWE35;2023-01-08;3315.0;0.0;468.6666666666667;;
PTWE35;2023-01-09;43435.0;12861.95;8259.333333333334;3.3770151493358314;0.6421524989082785
PTWE35;2023-01-10;42825.0;11722.13;9631.333333333334;3.6533462775109986;0.8216367958155502
PTWE35;2023-01-11;41825.0;13108.94;9635.0;3.1905707097599043;0.7349945914772666
PTWE35;2023-01-12;42229.0;11861.598;9927.5;3.5601442571228596;0.8369445668281795
PTWE35;2023-01-13;34760.0;12558.484;9883.666666666666;2.7678500048254233;0.7870111286256101
PTWE35;2023-01-14;0.0;0.0;939.1666666666666;;
PTWE35;2023-01-15;1859.0;0.0;560.1666666666666;;
PTWE35;2023-01-16;47168.0;15628.398;8239.5;3.018095648703085;0.5272133458592493
PTWE35;2023-01-17;44832.0;12414.39;9874.666666666666;3.611293023660446;0.7954210127655621
PTWE35;2023-01-18;45947.0;15465.41;11020.0;2.9709525967950414;0.7125578953289955
PTWE35;2023-01-19;43055.0;14258.63;10837.0;3.0195748118858545;0.7600309426641971
PTWE35;2023-01-20;35296.0;12449.08;10343.166666666666;2.835229591262969;0.8308378343352815
PTWE35;2023-01-21;0.0;0.0;1339.5;;
PTWE35;2023-01-22;1963.0;0.0;811.8333333333334;;
PTWE35;2023-01-23;46680.0;12243.62;9697.833333333334;3.8125979081350123;0.792072388177135
PTWE35;2023-01-24;45624.0;11409.46;11284.0;3.998786971513113;0.9890038617077408
PTWE35;2023-01-25;47778.0;13600.96;11255.833333333334;3.5128402700985815;0.8275763867648559
PTWE35;2023-01-26;33109.0;12397.76;9689.833333333334;2.6705630694577085;0.7815793605726626
PTWE35;2023-01-27;449.0;10448.52;4770.166666666667;0.04297259324765613;0.45653993739464216
PTWE35;2023-01-28;0.0;0.0;669.9166666666666;;
PTWE35;2023-01-29;3142.0;0.0;684.5833333333334;;
PTWE35;2023-01-30;48221.0;1380.72;8959.0;34.92453212816501;6.488643606234429
PTWE35;2023-01-31;48490.0;12146.91;11323.5;3.991961741710443;0.9322123898176573
PTWE35;2023-02-01;49601.0;13378.869999999999;10877.833333333334;3.7074132568744598;0.8130606944632346
PTWE35;2023-02-02;49699.0;13658.93;11509.166666666666;3.6385719818463085;0.8426111464563232
PTWE35;2023-02-03;40240.0;13442.01;10011.666666666666;2.9935999154888293;0.7448042864621188
PTWE35;2023-02-04;0.0;0.0;1188.4166666666667;;
PTWE35;2023-02-05;2222.0;0.0;542.3333333333334;;
PTWE35;2023-02-06;43669.0;12538.539999999999;8192.333333333334;3.482781886886352;0.653372189531902
PTWE35;2023-02-07;44782.0;10370.206;9564.833333333334;4.318332731288076;0.9223378333403728
PTWE35;2023-02-08;44859.0;10892.94;9572.166666666666;4.118171953577271;0.8787495998937537
PTWE35;2023-02-09;47058.0;11799.76;9720.666666666666;3.988047214519617;0.8238020660307215
PTWE35;2023-02-10;39189.0;13195.654;9468.0;2.9698414341570336;0.7175089616626807
PTWE35;2023-02-11;0.0;0.0;1165.25;;
PTWE35;2023-02-12;3160.0;0.0;541.75;;
PTWE35;2023-02-13;49481.0;12445.778;8869.5;3.9757257441037432;0.712651310347975
PTWE35;2023-02-14;47659.0;12349.06;10727.0;3.8593220860535133;0.868649111754255
PTWE35;2023-02-15;47980.0;14269.539999999999;9876.833333333334;3.362406917111554;0.6921619991487696
PTWE35;2023-02-16;41724.0;17159.72;8778.5;2.4315082064276106;0.5115759464606648
PTWE35;2023-02-17;36391.0;12414.315999999999;9610.333333333334;2.9313737462458667;0.7741331325329027
PTWE35;2023-02-18;0.0;0.0;897.75;;
PTWE35;2023-02-19;3358.0;0.0;397.25;;
PTWE35;2023-02-20;49349.0;12638.9;8966.5;3.9045328311799286;0.709436738956713
PTWE35;2023-02-21;47967.0;12433.022;10656.666666666666;3.8580322627917814;0.8571260202601318
PTWE35;2023-02-22;45619.0;13089.182;10738.5;3.4852445324696375;0.8204103205227034
PTWE35;2023-02-23;40560.0;12935.022;11236.666666666666;3.135673058770213;0.8687010092960542
PTWE35;2023-02-24;125.0;12602.173999999999;4720.333333333333;0.009918923512720902;0.3745650023030418
PTWE35;2023-02-25;0.0;0.0;599.75;;
PTWE35;2023-02-26;2362.0;0.0;592.4166666666666;;
PTWE35;2023-02-27;42551.0;0.0;4431.5;;
PTWE35;2023-02-28;39140.0;21725.63;10672.333333333334;1.80155880404849;0.49123239847743577
PTWE35;2023-03-01;42918.0;0.0;5414.416666666667;;
PTWE35;2023-03-02;47692.0;12504.016;10685.666666666666;3.8141345948373706;0.8545787742647375
PTWE35;2023-03-03;41868.0;13919.784;10071.333333333334;3.007805293530417;0.7235265528066623
PTWE35;2023-03-04;0.0;0.0;1256.4166666666667;;
PTWE35;2023-03-05;3165.0;0.0;662.0833333333334;;
PTWE35;2023-03-06;47955.0;16267.184;8867.333333333334;2.947959523910223;0.5451056146738941
PTWE35;2023-03-07;45299.0;39268.61;10414.166666666666;1.153567696946747;0.26520334350176045
PTWE35;2023-03-08;45012.0;12884.15;10321.166666666666;3.493594843276429;0.8010747054843871
PTWE35;2023-03-09;44969.0;13265.75;9917.833333333334;3.389857339389028;0.7476270345312804
PTWE35;2023-03-10;39426.0;13004.9;9837.166666666666;3.0316265407654037;0.7564200160452342
PTWE35;2023-03-11;0.0;0.0;1265.8333333333333;;
PTWE35;2023-03-12;3087.0;0.0;570.1666666666666;;
PTWE35;2023-03-13;44505.0;12580.732;8347.5;3.5375525048939918;0.6635146508168205
PTWE35;2023-03-14;46036.0;11913.018;10779.166666666666;3.864344031042344;0.9048224947420264
PTWE35;2023-03-15;42868.0;12478.694;9902.166666666666;3.435295392290251;0.7935258823292459
PTWE35;2023-03-16;45530.0;11020.054;9458.5;4.1315587019809525;0.8582988794791749
PTWE35;2023-03-17;42547.0;14243.496;10147.166666666666;2.987117769401557;0.712407028911067
PTWE35;2023-03-18;0.0;0.0;1140.0833333333333;;
PTWE35;2023-03-19;3930.0;0.0;499.4166666666667;;
PTWE35;2023-03-20;48020.0;13631.4;8445.666666666666;3.522748947283478;0.619574413975576
PTWE35;2023-03-21;47338.0;13130.6;10155.666666666666;3.6051665575068923;0.773435080397443
PTWE35;2023-03-22;46618.0;12932.25;10429.333333333334;3.604786483403893;0.8064593039365411
PTWE35;2023-03-23;33499.0;14332.271999999999;9319.666666666666;2.337312604728685;0.650257451621534
PTWE35;2023-03-24;0.0;11613.862;3932.6666666666665;;0.33861833958993715
PTWE35;2023-03-25;0.0;0.0;489.25;;
PTWE35;2023-03-26;2339.0;0.0;481.4166666666667;;
PTWE35;2023-03-27;45661.0;0.0;3916.1666666666665;;
PTWE35;2023-03-28;41330.0;12258.1;9373.666666666666;3.371648134702768;0.764691646068042
PTWE35;2023-03-29;39929.0;12521.66;9502.5;3.1887944569649713;0.7588850040649563
PTWE35;2023-03-30;43277.0;11555.972;9695.833333333334;3.744990036320614;0.839032262568076
PTWE35;2023-03-31;38982.0;12497.606;9961.5;3.1191573810216133;0.7970726553549536
PTWE35;2023-04-01;0.0;12160.0;2395.5;;0.1969983552631579
PTWE35;2023-04-02;1785.0;0.0;453.0;;
PTWE35;2023-04-03;44658.0;0.0;4334.166666666667;;
PTWE35;2023-04-04;40116.0;11451.212;9396.0;3.5032099658970597;0.8205244999393951
PTWE35;2023-04-05;34763.0;11172.076;9606.666666666666;3.111597164215496;0.8598819652378543
PTWE35;2023-04-06;38679.0;8962.478;9171.5;4.315659129093539;1.0233218982518006
PTWE35;2023-04-07;32586.0;8901.039999999999;9472.833333333334;3.660920521646909;1.064238935375342
PTWE35;2023-04-08;47.0;0.0;1079.0;;
PTWE35;2023-04-09;0.0;0.0;392.0;;
PTWE35;2023-04-10;1637.0;0.0;449.75;;
PTWE35;2023-04-11;36571.0;10617.39;6879.333333333333;3.444443502593387;0.6479307375290286
PTWE35;2023-04-12;37928.0;8995.828;9450.833333333334;4.216176654333543;1.050579594600223
PTWE35;2023-04-13;38953.0;10450.438;9312.333333333334;3.7274035786825395;0.8910950271494203
PTWE35;2023-04-14;31830.0;10643.01;9265.5;2.9906953014231874;0.8705713891089081
PTWE35;2023-04-15;0.0;0.0;1204.5833333333333;;
PTWE35;2023-04-16;2188.0;0.0;498.3333333333333;;
PTWE35;2023-04-17;39324.0;10618.68;7732.5;3.7032851540869487;0.728197855100634
PTWE35;2023-04-18;42145.0;10742.486;9907.666666666666;3.9232073469772266;0.9222880687642195
PTWE35;2023-04-19;41591.0;13659.189999999999;9463.0;3.044909690838183;0.6927936429612591
PTWE35;2023-04-20;38515.0;9623.444;9241.5;4.002205447446881;0.9603110902915838
PTWE35;2023-04-21;29117.0;11453.065999999999;9418.333333333334;2.5422886762374373;0.8223416623403144
PTWE35;2023-04-22;0.0;0.0;956.75;;
PTWE35;2023-04-23;2314.0;0.0;393.25;;
PTWE35;2023-04-24;39094.0;9903.2;7455.666666666667;3.947612892802326;0.7528542962544094
PTWE35;2023-04-25;42697.0;10295.71;9694.666666666666;4.147067079395205;0.9416219635815953
PTWE35;2023-04-26;37856.0;12795.95;9242.666666666666;2.9584360676620336;0.7223118773257684
PTWE35;2023-04-27;32724.0;11463.0;9142.333333333334;2.8547500654278983;0.7975515426444503
PTWE35;2023-04-28;3314.0;10704.94;4496.333333333333;0.30957670010294314;0.4200241508437537
PTWE35;2023-04-29;0.0;3942.5759999999996;1010.8333333333334;;0.25638905460118805
PTWE35;2023-04-30;0.0;0.0;510.8333333333333;;
PTWE35;2023-05-01;3132.0;0.0;519.5;;
PTWE35;2023-05-02;42140.0;0.0;3494.4166666666665;;
PTWE35;2023-05-03;39465.0;9779.93;8584.0;4.035304956170442;0.8777158936720406
PTWE35;2023-05-04;45092.0;9719.204;9200.333333333334;4.639474590717511;0.9466138722197142
PTWE35;2023-05-05;36465.0;11815.983;8304.0;3.086074175969955;0.7027769081929113
PTWE35;2023-05-06;0.0;0.0;1049.75;;
PTWE35;2023-05-07;0.0;0.0;280.5833333333333;;
PTWE35;2023-05-08;2618.0;0.0;317.0;;
PTWE35;2023-05-09;43670.0;9914.016;7264.0;4.404874876134959;0.7327000480935274
PTWE35;2023-05-10;42004.0;11165.612000000001;8864.5;3.7619075425511825;0.7939108039935473
PTWE35;2023-05-11;44766.0;11176.962;9760.5;4.005202844923335;0.8732694984558416
PTWE35;2023-05-12;37551.0;12131.33;9815.0;3.095373714176434;0.8090621555921733
PTWE35;2023-05-13;0.0;0.0;1021.75;;
PTWE35;2023-05-14;3596.0;0.0;333.0833333333333;;
PTWE35;2023-05-15;44286.0;12776.01;7948.833333333333;3.466340430228217;0.6221686843805956
PTWE35;2023-05-16;39994.0;13020.632;8970.0;3.071586694102099;0.6889066521502182
PTWE35;2023-05-17;31993.0;10923.1;8162.166666666667;2.9289304318371157;0.747239031654628
PTWE35;2023-05-18;0.0;0.0;790.3333333333334;;
PTWE35;2023-05-19;0.0;0.0;324.75;;
PTWE35;2023-05-20;0.0;0.0;304.6666666666667;;
PTWE35;2023-05-21;2673.0;0.0;289.1666666666667;;
PTWE35;2023-05-22;36548.0;10191.699999999999;6183.333333333333;3.5860553195247116;0.6067028398925923
PTWE35;2023-05-23;41159.0;8961.71;9035.833333333334;4.592761872455146;1.0082711149248675
PTWE35;2023-05-24;45356.0;11172.372;9063.333333333334;4.059657161433579;0.8112273144264561
PTWE35;2023-05-25;46392.0;12879.89;9628.0;3.601894115555335;0.7475219120660193
PTWE35;2023-05-26;38445.0;13577.21;9215.5;2.8315832192328174;0.6787476955869431
PTWE35;2023-05-27;0.0;0.0;985.75;;
PTWE35;2023-05-28;0.0;0.0;298.9166666666667;;
PTWE35;2023-05-29;2348.0;0.0;445.5;;
PTWE35;2023-05-30;48236.0;13366.36;8569.333333333334;3.608761098758375;0.6411119656610575
PTWE35;2023-05-31;48905.0;13704.31;10847.666666666666;3.568585357453239;0.7915514656824507
PTWE35;2023-06-01;49017.0;14541.14;10719.5;3.370918648744184;0.7371842922907007
PTWE35;2023-06-02;39246.0;14701.73;10501.166666666666;2.6694817548683045;0.7142810177214971
PTWE35;2023-06-03;0.0;12700.449999999999;2409.8333333333335;;0.18974393295775613
PTWE35;2023-06-04;2840.0;0.0;581.0;;
PTWE35;2023-06-05;50995.0;0.0;4066.1666666666665;;
PTWE35;2023-06-06;47814.0;13346.965;10200.833333333334;3.582387456624034;0.7642811180918908
PTWE35;2023-06-07;47246.0;15004.76;10560.0;3.1487341350344824;0.7037766682039566
PTWE35;2023-06-08;47590.0;14123.81;10926.833333333334;3.369487411682825;0.7736462989330312
PTWE35;2023-06-09;43122.0;12598.828;9999.666666666666;3.4226993177460634;0.7936981651520814
PTWE35;2023-06-10;0.0;0.0;925.5833333333334;;
PTWE35;2023-06-11;2815.0;0.0;258.8333333333333;;
PTWE35;2023-06-12;47717.0;13276.699999999999;7350.166666666667;3.594040687821522;0.5536139753603432
PTWE35;2023-06-13;44961.0;13492.6;8626.666666666666;3.3322710226346293;0.6393628112199773
PTWE35;2023-06-14;48357.0;12290.54;9453.333333333334;3.934489452863747;0.7691552473148725
PTWE35;2023-06-15;49678.0;13812.565999999999;10813.0;3.5965800995991626;0.7828378883402259
PTWE35;2023-06-16;41058.0;14491.272;9851.0;2.8332916530722767;0.6797884961375371
PTWE35;2023-06-17;0.0;0.0;1054.1666666666667;;
PTWE35;2023-06-18;2462.0;0.0;257.75;;
PTWE35;2023-06-19;42808.0;13386.032000000001;6960.166666666667;3.1979603813885995;0.5199574202920377
PTWE35;2023-06-20;46375.0;10560.02;9283.166666666666;4.391563652341567;0.8790860875894805
PTWE35;2023-06-21;41366.0;14053.67;9617.5;2.943430434897077;0.6843408163134612
PTWE35;2023-06-22;35376.0;12287.186;9441.666666666666;2.8790969714302364;0.768415702884832
PTWE35;2023-06-23;0.0;11064.108;3246.6666666666665;;0.2934413390276619
PTWE35;2023-06-24;0.0;0.0;237.75;;
PTWE35;2023-06-25;2170.0;0.0;227.0;;
PTWE35;2023-06-26;36519.0;0.0;3473.75;;
PTWE35;2023-06-27;40308.0;9816.88;8529.666666666666;4.10598886815363;0.8688775524063315
PTWE35;2023-06-28;37404.0;11013.34;9473.166666666666;3.3962449175272895;0.8601538376792749
PTWE35;2023-06-29;40568.0;10782.710000000001;9585.333333333334;3.7623194911112323;0.8889540137250592
PTWE35;2023-06-30;38168.0;11222.476;9267.833333333334;3.4010320004248613;0.8258278594967219
PTWE35;2023-07-01;0.0;0.0;940.5;;
PTWE35;2023-07-02;2839.0;0.0;262.5833333333333;;
PTWE35;2023-07-03;46793.0;11920.442;7647.666666666667;3.925441690836632;0.6415589846976033
PTWE35;2023-07-04;46892.0;12630.562;10092.0;3.7125822271408033;0.7990143273118013
PTWE35;2023-07-05;46608.0;13167.212;10083.333333333334;3.539701494895047;0.7657910674889516
PTWE35;2023-07-06;47284.0;12656.664;10176.833333333334;3.735897547726636;0.8040691712550269
PTWE35;2023-07-07;36662.0;13586.66;9068.666666666666;2.698382089490721;0.6674684334977593
PTWE35;2023-07-08;0.0;12086.86;1966.6666666666667;;0.16271113148217706
PTWE35;2023-07-09;1809.0;0.0;255.41666666666666;;
PTWE35;2023-07-10;38728.0;11.7;7080.5;3310.08547008547;605.1709401709402
PTWE35;2023-07-11;45182.0;9912.686;8609.333333333334;4.557997701127626;0.8685167000481337
PTWE35;2023-07-12;45838.0;13158.602;9708.0;3.483500754867424;0.7377683434760014
PTWE35;2023-07-13;37991.0;13953.562;9116.0;2.722673966690369;0.6533098860348346
PTWE35;2023-07-14;0.0;0.0;896.1666666666666;;
PTWE35;2023-07-15;0.0;0.0;355.5833333333333;;
PTWE35;2023-07-16;3567.0;0.0;354.75;;
PTWE35;2023-07-17;47903.0;13662.57;7426.5;3.5061485503825414;0.5435653760602873
PTWE35;2023-07-18;40795.0;10408.686;8740.833333333334;3.919322765620944;0.8397633796747577
PTWE35;2023-07-19;46646.0;12103.028;9522.166666666666;3.8540768475459197;0.7867590380412791
PTWE35;2023-07-20;49352.0;12535.21;9787.5;3.937070061052029;0.780800640755121
PTWE35;2023-07-21;40575.0;13941.48;9566.166666666666;2.9103796727463656;0.6861657920584232
PTWE35;2023-07-22;0.0;0.0;900.5833333333334;;
PTWE35;2023-07-23;2624.0;0.0;236.83333333333334;;
PTWE35;2023-07-24;34150.0;12869.73;6816.833333333333;2.653513321569295;0.5296795918277488
PTWE35;2023-07-25;40806.0;7803.368;8849.333333333334;5.229280485041843;1.1340402417691096
PTWE35;2023-07-26;44097.0;10727.22;9798.666666666666;4.110757493553782;0.9134395180360491
PTWE35;2023-07-27;45331.0;12992.21;9445.833333333334;3.4890907705463508;0.7270382277790565
PTWE35;2023-07-28;40565.0;11821.696;9201.0;3.4314027361217883;0.7783147189709497
PTWE35;2023-07-29;0.0;0.0;809.1666666666666;;
PTWE35;2023-07-30;3194.0;0.0;253.33333333333334;;
PTWE35;2023-07-31;45687.0;12831.72;8055.333333333333;3.5604735764184383;0.6277672309973513
PTWE35;2023-08-01;42798.0;12371.048;10034.666666666666;3.4595290552586975;0.8111411956906694
PTWE35;2023-08-02;42439.0;11968.1;9580.166666666666;3.5460098094100148;0.8004751520012923
PTWE35;2023-08-03;35937.0;12908.706;9366.5;2.7839351209950864;0.7255955786738035
PTWE35;2023-08-04;0.0;12624.22;2634.8333333333335;;0.20871256468386432
PTWE35;2023-08-05;0.0;0.0;249.16666666666666;;
PTWE35;2023-08-06;0.0;0.0;231.75;;
PTWE35;2023-08-07;0.0;0.0;541.9166666666666;;
PTWE35;2023-08-08;0.0;0.0;575.9166666666666;;
PTWE35;2023-08-09;82.0;0.0;483.6666666666667;;
PTWE35;2023-08-10;1166.0;0.0;618.5833333333334;;
PTWE35;2023-08-11;0.0;0.0;266.6666666666667;;
PTWE35;2023-08-12;0.0;0.0;246.16666666666666;;
PTWE35;2023-08-13;0.0;0.0;236.08333333333334;;
PTWE35;2023-08-14;0.0;0.0;245.66666666666666;;
PTWE35;2023-08-15;0.0;0.0;255.41666666666666;;
PTWE35;2023-08-16;0.0;0.0;254.08333333333334;;
PTWE35;2023-08-17;0.0;0.0;260.9166666666667;;
PTWE35;2023-08-18;0.0;0.0;247.25;;
PTWE35;2023-08-19;0.0;0.0;236.5;;
PTWE35;2023-08-20;0.0;0.0;219.41666666666666;;
PTWE35;2023-08-21;0.0;0.0;227.75;;
PTWE35;2023-08-22;0.0;0.0;231.33333333333334;;
PTWE35;2023-08-23;0.0;0.0;249.75;;
PTWE35;2023-08-24;0.0;0.0;233.41666666666666;;
PTWE35;2023-08-25;0.0;0.0;198.5;;
PTWE35;2023-08-26;0.0;0.0;192.08333333333334;;
PTWE35;2023-08-27;1902.0;0.0;189.16666666666666;;
PTWE35;2023-08-28;33299.0;0.0;3483.75;;
PTWE35;2023-08-29;33624.0;8190.63;9140.0;4.10517872251585;1.115909276819976
PTWE35;2023-08-30;39456.0;9644.97;9525.666666666666;4.090836985496067;0.9876305127612286
PTWE35;2023-08-31;41493.0;10788.302;9929.333333333334;3.8461103517495157;0.9203796235342072
PTWE35;2023-09-01;31386.0;11641.681999999999;9575.833333333334;2.696002175630635;0.8225472344402927
PTWE35;2023-09-02;0.0;10025.232;1432.8333333333333;;0.14292271074957
PTWE35;2023-09-03;2488.0;0.0;226.25;;
PTWE35;2023-09-04;46068.0;0.0;4356.583333333333;;
PTWE35;2023-09-05;44849.0;12662.572;10886.833333333334;3.541855477702318;0.8597647723806296
PTWE35;2023-09-06;45365.0;12434.918;10680.5;3.6481945437838834;0.8589119767416239
PTWE35;2023-09-07;47249.0;13850.51;10080.333333333334;3.4113545277394115;0.7277951016484833
PTWE35;2023-09-08;37934.0;13528.15;10350.666666666666;2.8040789021410912;0.7651206311777048
PTWE35;2023-09-09;0.0;0.0;1025.5833333333333;;
PTWE35;2023-09-10;4084.0;0.0;288.5833333333333;;
PTWE35;2023-09-11;41996.0;13005.62;7784.0;3.229065588568634;0.5985104900804421
PTWE35;2023-09-12;44046.0;11392.55;9882.666666666666;3.8662108132068767;0.8674674824044368
PTWE35;2023-09-13;45196.0;15132.008;9455.666666666666;2.986781397419298;0.6248785135896483
PTWE35;2023-09-14;42068.0;14351.17;9364.166666666666;2.93132894391189;0.6525019678999459
PTWE35;2023-09-15;32006.0;11669.35;9297.5;2.742740598233835;0.7967453200049702
PTWE35;2023-09-16;0.0;0.0;1217.25;;
PTWE35;2023-09-17;2374.0;0.0;608.5833333333334;;
PTWE35;2023-09-18;39871.0;10069.502;7599.833333333333;3.959580126206837;0.7547377549886114
PTWE35;2023-09-19;41230.0;9877.742;8938.0;4.174030866568493;0.9048626700312683
PTWE35;2023-09-20;40783.0;11314.21;9731.0;3.6045822023809;0.8600688868246215
PTWE35;2023-09-21;38310.0;12218.1;9892.5;3.135512068161171;0.8096594396837479
PTWE35;2023-09-22;36724.0;10708.148;9847.5;3.4295379555829824;0.9196268112842669
PTWE35;2023-09-23;0.0;0.0;1290.5;;
PTWE35;2023-09-24;1772.0;0.0;646.6666666666666;;
PTWE35;2023-09-25;40100.0;11650.028;7686.833333333333;3.4420518130943547;0.6598124342133197
PTWE35;2023-09-26;37688.0;11154.22;8962.833333333334;3.3788108895108757;0.8035374354579105
PTWE35;2023-09-27;32634.0;11722.22;8537.0;2.783943655723916;0.7282750195782028
PTWE35;2023-09-28;39557.0;9508.5;9334.333333333334;4.160172477257191;0.9816830555117352
PTWE35;2023-09-29;26858.0;10483.116;8079.833333333333;2.5620244972964143;0.7707472981633832
PTWE35;2023-09-30;0.0;0.0;864.0;;
PTWE35;2023-10-01;2231.0;0.0;316.9166666666667;;
PTWE35;2023-10-02;38679.0;10036.732;7081.333333333333;3.8537444259745106;0.7055417374234295
PTWE35;2023-10-03;36010.0;10155.912;7851.5;3.5457180014950898;0.7730964978822187
PTWE35;2023-10-04;36155.0;10824.512;8292.5;3.340104385306238;0.7660853440783288
PTWE35;2023-10-05;37964.0;10622.184;8072.333333333333;3.574029596926583;0.7599504332944462
PTWE35;2023-10-06;32200.0;11571.024;8048.833333333333;2.782813344782623;0.6956025096251925
PTWE35;2023-10-07;0.0;11189.076000000001;2551.0;;0.22799022904125416
PTWE35;2023-10-08;2255.0;0.0;631.5;;
PTWE35;2023-10-09;35825.0;0.0;3245.75;;
PTWE35;2023-10-10;38164.0;9958.04;8562.166666666666;3.832481090656394;0.8598244902276618
PTWE35;2023-10-11;35106.0;12152.72;8536.833333333334;2.888736019590676;0.7024627682801328
PTWE35;2023-10-12;36585.0;11062.82;8577.166666666666;3.307022983289975;0.7753146726301853
PTWE35;2023-10-13;31977.0;10972.68;8826.666666666666;2.9142379072387055;0.8044221344891737
PTWE35;2023-10-14;0.0;0.0;1088.6666666666667;;
PTWE35;2023-10-15;2600.0;0.0;336.25;;
PTWE35;2023-10-16;39996.0;11734.34;7373.0;3.408457569833497;0.628326774236983
PTWE35;2023-10-17;37961.0;10537.248;8817.5;3.6025535320038022;0.836793439805156
PTWE35;2023-10-18;37732.0;10352.692000000001;8620.333333333334;3.644655902059097;0.8326658740869847
PTWE35;2023-10-19;39793.0;12199.112000000001;9493.333333333334;3.261958739291843;0.7781987191636025
PTWE35;2023-10-20;34721.0;11572.24;8649.833333333334;3.0003698506080068;0.747464046142608
PTWE35;2023-10-21;0.0;0.0;997.5;;
PTWE35;2023-10-22;1788.0;0.0;385.5833333333333;;
PTWE35;2023-10-23;35858.0;12223.76;6465.333333333333;2.9334672801167563;0.528915271024082
PTWE35;2023-10-24;38677.0;8026.12;8772.5;4.81889131984072;1.0929938749981312
PTWE35;2023-10-25;39664.0;9815.34;8944.166666666666;4.041021503075798;0.9112436926959907
PTWE35;2023-10-26;35101.0;12859.98;8805.5;2.729475473523287;0.6847211270935103
PTWE35;2023-10-27;0.0;11614.968;3663.3333333333335;;0.31539762600579985
PTWE35;2023-10-28;0.0;0.0;403.75;;
PTWE35;2023-10-29;1977.0;0.0;418.75;;
PTWE35;2023-10-30;33902.0;0.0;3351.0833333333335;;
PTWE35;2023-10-31;31319.0;9102.34;7489.5;3.4407635838696424;0.8228103982052967
PTWE35;2023-11-01;1952.0;0.0;699.5;;
PTWE35;2023-11-02;32105.0;8744.42;6249.5;3.671484215076586;0.7146843358393123
PTWE35;2023-11-03;27665.0;9146.012;8240.333333333334;3.0248156245585505;0.9009755654522794
PTWE35;2023-11-04;0.0;0.0;843.25;;
PTWE35;2023-11-05;2963.0;0.0;443.0;;
PTWE35;2023-11-06;39343.0;9674.312;7781.333333333333;4.066749139370324;0.8043293759115204
PTWE35;2023-11-07;38691.0;11040.492;8695.166666666666;3.504463388044663;0.7875705780744795
PTWE35;2023-11-08;23617.0;11012.372000000001;6640.333333333333;2.1445879234737073;0.6029884690903407
PTWE35;2023-11-09;37145.0;6257.818;7792.0;5.935775057695829;1.2451624511930517
PTWE35;2023-11-10;37500.0;10095.890000000001;8684.5;3.7143827834891225;0.8602015275523008
PTWE35;2023-11-11;0.0;0.0;1149.3333333333333;;
PTWE35;2023-11-12;1297.0;0.0;437.4166666666667;;
PTWE35;2023-11-13;34072.0;11916.0;6165.5;2.8593487747566297;0.5174135615978517
PTWE35;2023-11-14;36511.0;8224.55;8575.833333333334;4.439270233629804;1.0427115566606482
PTWE35;2023-11-15;31355.0;10770.86;8675.0;2.911095307152818;0.8054138666735989
PTWE35;2023-11-16;29413.0;9480.83;7827.666666666667;3.102365510192673;0.8256309486265092
PTWE35;2023-11-17;0.0;8080.8099999999995;4406.833333333333;;0.5453454954804449
PTWE35;2023-11-18;0.0;0.0;692.0833333333334;;
PTWE35;2023-11-19;2381.0;0.0;685.5;;
PTWE35;2023-11-20;34400.0;0.0;3711.0833333333335;;
PTWE35;2023-11-21;34722.0;8645.972;8499.666666666666;4.015974143797829;0.9830782087504639
PTWE35;2023-11-22;34421.0;9286.57;8174.833333333333;3.706535351588369;0.8802855449679843
PTWE35;2023-11-23;36110.0;8453.3;7755.166666666667;4.271704541421694;0.9174129235525378
PTWE35;2023-11-24;33457.0;9113.75;8292.666666666666;3.671046495679605;0.9099071915146527
PTWE35;2023-11-25;0.0;0.0;1171.5;;
PTWE35;2023-11-26;2170.0;0.0;664.4166666666666;;
PTWE35;2023-11-27;38496.0;10491.53;7086.5;3.6692455723807678;0.6754496246019408
PTWE35;2023-11-28;38622.0;9386.71;7975.333333333333;4.1145406644074445;0.8496409640154361
PTWE35;2023-11-29;38856.0;10031.852;7852.5;3.8732628830648617;0.7827567631579891
PTWE35;2023-11-30;33760.0;10244.582;7407.5;3.295400437031008;0.7230651284747391
PTWE35;2023-12-01;35017.0;8794.912;8305.5;3.98150658016817;0.9443528258156534
PTWE35;2023-12-02;0.0;10763.972;2570.8333333333335;;0.23883686554864073
PTWE35;2023-12-03;1440.0;0.0;774.1666666666666;;
PTWE35;2023-12-04;39922.0;0.0;3867.4166666666665;;
PTWE35;2023-12-05;40960.0;9441.69;9342.666666666666;4.338206401608186;0.9895121177105651
PTWE35;2023-12-06;37942.0;11072.878;9604.833333333334;3.4265707614587644;0.8674197740942629
PTWE35;2023-12-07;33886.0;9727.42;9529.666666666666;3.483554734965695;0.9796705258605741
